video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,comments,publishDayName,durationSecs,tagCount,title_no_stopwords,sentiment,sentiment_label
fT9yAjUHzwQ,Vj Siddhu Vlogs,"புது Game-uh, Siddhu செம்ம Form-uh 😎🤣 | Sri Lanka EP-7 | Vj Siddhu Vlogs","For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 
#vjsiddhuvlogs #funvlogs

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,Vlog,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,srilanka,srilanka vlog,sri lanka,sri lanka dam,sri lanka trip,sri lanka tour,trip,sri lanka vlog,sri lanka series,vj siddhu sri lanka,vj siddhu sri lanka series,vj siddhu sri lanka vlog,trending,trend",2024-02-25 04:30:11+00:00,2506349,159346,0,1376,PT16M54S,hd,False,"['Sidhu Anna 2500 point varanum emathuraga', '❤❤❤', '😂🎉❤', 'Unnga ஊருக்கு கூட்டிட்டு வாங்க ப்ரோ', 'Naga. Nuwareliya District anna welcome ❤❤', 'Vera level bro', 'Madurai boys', '😂😂😂', 'bro idhayum srilanka series playlist la add pannunga', '❤❤❤❤❤❤❤❤❤❤❤❤❤❤']",Sunday,1014.0,448,"['புது', 'Game-uh,', 'Siddhu', 'செம்ம', 'Form-uh', '😎🤣', '|', 'Sri', 'Lanka', 'EP-7', '|', 'Vj', 'Siddhu', 'Vlogs']",0.8,positive
qltm-ak_OKo,Vj Siddhu Vlogs,என்ன சொன்னாலும் நம்புறான்😂💥 | Sri Lanka EP-6 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

GT Holidays:
Contact GT holidays for Tour Packages all across the globe
For more details : https://www.gtholidays.in/
Call : 9940882200

Join us as we continues this exciting adventures in Sri Lanka. In this episode, we explores the beautiful landscapes and culture of Sri Lanka while providing hilarious commentary along the way. From breathtaking views to thrilling activities, this vlog will keep you entertained and laughing throughout. 

Get ready for a fun-filled journey with VJ Siddhu!

#vjsiddhuvlogs #funvlogs #srilanka #siddhu #harshathkhan 

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,Vlog,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,srilanka,srilanka vlog,sri lanka,sri lanka dam,sri lanka trip,sri lanka tour,trip,sri lanka vlog,sri lanka series,vj siddhu sri lanka,vj siddhu sri lanka series,vj siddhu sri lanka vlog,trending,trend",2024-02-23 11:45:11+00:00,2637624,172545,0,2006,PT16M23S,hd,False,"['6:46 he Confirmed #1 dhadhdhi', '❤❤', 'Anna Ella videos layum end podra boss engira baskaran bgm thaan na highlight ehhh ungalukkaga uruvaaka pattathu maathiriye irukku', '16:03 end 😂🤙🏻🔥', 'Proud srilankans ❤❤', 'vera level naa', '🥹🥹🥹', 'Plz na ennoda amma oru vatti mediya la kattanum', 'Anna nanum onga kuruppla jion  pandren', 'Vacha paaru thalaivan end twist 😂😂😂ultii 😂😂😂']",Friday,983.0,448,"['என்ன', 'சொன்னாலும்', 'நம்புறான்😂💥', '|', 'Sri', 'Lanka', 'EP-6', '|', 'Vj', 'Siddhu', 'Vlogs']",0.6000000000000001,positive
G7gaf4MjN4o,Vj Siddhu Vlogs,Beach-லயே தங்குறோம்🤩🏖  | Sri Lanka EP-5 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #srilankaseries #srilanka #beach 

GT Holidays:
Contact GT holidays for Tour Packages all across the globe
For more details : https://www.gtholidays.in/
Call : 9940882200

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","j Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,SriLanka,Srilanka series,vj siddhu srilankha series,vj siddhu srilankha vlog,harshath khan,srilanka series vj siddhu,srilanka series vlog,Srilanka vlog,Vj siddhu srilanka vlog,resort tour,beach resort tour,beach",2024-02-21 11:00:11+00:00,2262911,165613,0,2397,PT20M6S,hd,False,"['Anna oru vatti Bangalore vanga na big fan na🥹', '13:02', 'Nalla irupiinga anne ❤', 'Oru visaiam nee oru YouTube irunatha ..... Yasi😊', 'Unaku Enna pro nee raja V2 kanukutty', 'Unaku Enna pa', 'ஒரு நாள் கட்டாயம் உங்களைப் பார்த்து விடுவேன் என்ற நம்பிக்கை உள்ளது I am Sri Lanka I am working from Kuwait', 'Sheri akka 🥻 Super Bro 😍', '13:02 and 13:04 intha episode 24th August 2024 la pakkure ... Thannican podavanthe song release aairuchu... #andre kanithar vj siddhu 😂😂😂', 'Andre kanithar vj siddhu anna 13:02 thanni can poda vandhavan bro']",Wednesday,1206.0,453,"['Beach-லயே', 'தங்குறோம்🤩🏖', '|', 'Sri', 'Lanka', 'EP-5', '|', 'Vj', 'Siddhu', 'Vlogs']",0.16666666666666666,positive
zXWvYpc3QCE,Vj Siddhu Vlogs,இனிமே Life-ஏ மாற போகுது🤩💥| கருங்காலி மாலை | Sri Lanka EP-4 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #srilankaseries  #karungali #funvlogs 

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,Vlog,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,vj siddhu new video,vj siddhu latest video,siddhu harshath khan,siddhu harshath comedy,siddhu harshath prank,karungali malai,where to buy original karungali malai,karungali malai anivathu eppadi,vj siddhu",2024-02-19 11:00:13+00:00,2479581,177369,0,2527,PT16M30S,hd,False,"['3:01. G***la😂', '13:35 + × + = - ah 😂', 'உங்களோட எண்ணங்களே அழகுதான்', '+×+=+\n+×-=-', '13:48\n+ x - = -', '15:39  Final Touch🔥💥😅', '❤❤❤😂😂😂', 'Siddu brother unmaya ungala pakanum...', '15:59🔥🔥😂😂💯💯', '15:18🔥🔥🔥😂😂😂']",Monday,990.0,452,"['இனிமே', 'Life-ஏ', 'மாற', 'போகுது🤩💥|', 'கருங்காலி', 'மாலை', '|', 'Sri', 'Lanka', 'EP-4', '|', 'Vj', 'Siddhu', 'Vlogs']",0.0,neutral
HN54x-eShFU,Vj Siddhu Vlogs,மரண கிணறு மரணமா இருக்கு 😂💥 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #tradefair #theevuthidal  #theevuthidalexhibition2024

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,Vlog,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,Theevu Thidal Exhibition 2024,theevu thidal,trade fair,car stunt,wall of death,car and bike stunt,vj siddhu porutkatchi vlog,chennai trade fair,Trade Fair vlog,fun activities,ballonshooting,theevuthidal",2024-02-18 04:30:11+00:00,3031764,186660,0,1894,PT26M1S,hd,False,"['23:44 That face😂😆😆', 'Even before Hanumankind it was vj siddhu😂 big stepper in real life', 'Japanese padam mari irku😭', 'Bro unkala oru vadi kandipa pakkanum bro unkala pakkama ea life mudiyathu', 'Hanumankind rocks🥳', 'சுப்பர் மாலஸ்', '06:48..... Legends😂', 'Big dawgs🔥', '❤❤❤😂😂😂', 'Tittakudi Rasi Covering Any (tittakudi people)']",Sunday,1561.0,450,"['மரண', 'கிணறு', 'மரணமா', 'இருக்கு', '😂💥', '|', 'Vj', 'Siddhu', 'Vlogs']",0.05,positive
J9-hDP9Lu1g,Vj Siddhu Vlogs,உங்கள்-ல ஒருத்தர் தான் நாங்க 😇🥰 | Fans Meet Up ❤️ | Sri Lanka EP-3 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #srilankaseries #fanmeetup 

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","j Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,SriLanka,Srilanka series,vj siddhu srilankha series,vj siddhu srilankha vlog,harshath khan,srilanka series vj siddhu,srilanka series vlog,Srilanka vlog,Vj siddhu srilanka vlog,fanmeet,vj siddhu fan meet,fanmeetup",2024-02-16 10:15:09+00:00,2315346,190475,0,2887,PT25M3S,hd,False,"['8:01', 'En ooru en makkal eppawum gethu', 'Thamby neenga m', 'Here,lots of positive comments for Srilankan..proud to be a Srilankan...thank you❤', '200%correct stress buster😂😂😂😂😂', 'Ilangai pechu super...❤', 'Love from Goa Anna ❤', 'upmava vida  puttu nalla irukkum anna😂😂😂😅😅😅', 'Successfull meet❤', 'Itha pakkum pothu romba happy iruku..avanga slang romba pidichi iruku...😊😊😊😊😊😊😊😊😊😊']",Friday,1503.0,454,"['உங்கள்-ல', 'ஒருத்தர்', 'தான்', 'நாங்க', '😇🥰', '|', 'Fans', 'Meet', 'Up', '❤️', '|', 'Sri', 'Lanka', 'EP-3', '|', 'Vj', 'Siddhu', 'Vlogs']",0.5090909090909091,positive
4NppfA06-_s,Vj Siddhu Vlogs,உன்ன பாத்தா எனக்கு கேன பையனு தோணுது😂😱 | Ft.Vijay Antony | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #vijayantony #OGVibe 

Vijay Antony is set to light up Sharjah Cricket Stadium on 2nd March 2024😍 Come and let the OG Vibe take over as we immerse ourselves in a world of dance, fun, and celebrations 🎉🎶🎟️

Secure your discounted tickets right away before they sell out at https://bit.ly/vijayantonydubai ( Platinumlist Tickets UAE)

Thanks to Soundbox Event Management LLC Dubai for making this happen

For further details, please get in touch with.
 / soundboxdxb
Instagram - https://www.instagram.com/soundboxdxb

 / Soundbox Events
Facebook - https://www.facebook.com/soundboxdxb

 / Sounbox Events
Twitter - @soundboxdxb

/ Website - https://soundbox.events/

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,Vlog,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,vijay antony,vijay antony dubai concert,vijayantony,music concert,OG vibe,vj siddhu vlogs,vijay antony dubai,vj siddhu vijayantony,concert,vibe with vijay antony,vijay antony concert,vijay antony songs",2024-02-14 09:30:11+00:00,3180926,220277,0,3257,PT27M18S,hd,False,"['0:29 💯💯 🔥🔥', 'cringe kum comedy kum oru melliya kodu thaan adu idu thaan', 'Vijay antony sir❤❤❤❤❤', 'Yaruyaa neenga, sirichi vayaru valikudhu, mulla mazhungi oru vela namalum composer huh nu yosika vechiteengale 😂😂😂', 'உன்ன பார்த்தா எனக்கு கேன பையன் தோனுது...', '😂😂😂😂😂😂ending vibe ultimate 🤣🤣', '😂😂😂altimate', '😂😂😂', 'Dog is loyal 😂😂', 'Motamadi party ku evara kupidunga']",Wednesday,1638.0,449,"['உன்ன', 'பாத்தா', 'எனக்கு', 'கேன', 'பையனு', 'தோணுது😂😱', '|', 'Ft.Vijay', 'Antony', '|', 'Vj', 'Siddhu', 'Vlogs']",0.16666666666666666,positive
6l55q7r4MGU,Vj Siddhu Vlogs,எல்லாருமே ஒற்றுமையா இருக்கீங்க🥰❤️ | Sri Lanka EP02 | Vj Siddhu Vlogs,"GT Holidays:
Contact GT holidays for Tour Packages all across the globe
For more details : https://www.gtholidays.in/
Call : 9940882200

For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #srilankaseries #srilanka 

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","j Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,srilanka,SriLanka,Srilanka series,srilankha vlogs,vj siddhu srilankha series,vj siddhu srilankha vlog,harshath khan,vj sidhhu,srilanka series vj siddhu,srilanka series vlog,Srilanka vlog,Vj siddhu srilanka vlog",2024-02-12 12:30:12+00:00,3198189,220138,0,3218,PT19M14S,hd,False,"['6:55 bar and night lungee ah 😂😂😂😂', 'Enne kuttuvake Anna ungalude e company groupil l am from kerala 🙋🏻\u200d♂️❤', 'Ending worth 💞😁', 'Athula unaku puriyathu 😂 kalanthuta😂', '10:17 ennodaa birthday umm January 24❤😍🥳🫂', 'Happy Birthday Anna \n🎉❤', 'I am from sri Lanka I like it your volog', 'Surprise ooooooo surprise❤❤❤', 'anna meendum eppo varuveenga', 'Blessed to have person like siddhu Anna🥰 avvaru vere raagam ya💎']",Monday,1154.0,452,"['எல்லாருமே', 'ஒற்றுமையா', 'இருக்கீங்க🥰❤️', '|', 'Sri', 'Lanka', 'EP02', '|', 'Vj', 'Siddhu', 'Vlogs']",0.55,positive
FV9xIo7Umlg,Vj Siddhu Vlogs,வானத்துல Cake வெட்றோம் 🥳🤩 | Sri Lanka EP01 | Vj Siddhu Vlogs,"Contact GT holidays for Tour Packages all across the globe
For more details : https://www.gtholidays.in/
Call : 9940882200

For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #srilankaseries #srilanka 

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","j Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,srilanka,SriLanka,Srilanka series,srilankha vlogs,vj siddhu srilankha series,vj siddhu srilankha vlog,harshath khan,vj sidhhu,srilanka series vj siddhu,srilanka series vlog,Srilanka vlog,Vj siddhu srilanka vlog",2024-02-11 04:30:08+00:00,3929076,291578,0,10735,PT20M9S,hd,False,"['🎉🎉🎉🎉', 'https://youtu.be/HgJ3G3Uqgjg?si=PG-7Mj45YfllUbUG', 'நான் இதுல ஃபுல் வீடியோவும் பார்த்து முடிச்சிட்டேன்ஆனா இந்த வீடியோ இப்பதான் கடைசியா பார்க்கிறேன்எல்லா வீடியோலயும் சிரிப்பு மட்டும் தான் இருந்துச்சு ஆனா  இந்த வீடியோல மட்டும்தான் சிரிப்போட சேர்ந்து ஒரு கண்ணீரும் இருக்கு நான் எல்லாம்  வீடியோவையும் பார்த்ததுக்கு அப்புறமா எல்லா வீடியோக்கும் லைக் மட்டும் தான் போட்டு இருக்கேன் ஆனா ஃபர்ஸ்ட் இந்த வீடியோவுக்கு தான் கமெண்ட் பண்றேன் என்ன அறியாமை கண்ணீர் வந்த வீடியோ வாழ்த்துக்கள் இதே மாதிரி இன்னும் நிறைய சாதிக்கணும் நீங்க உங்கள பாத்தா எனக்கு பொறாமையாவும் உங்களோட இருக்கணும்னு ஆசையாவும் இருக்கு ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤', 'Maanaadu', 'Tn72', 'ஒவ்வொருத்தருக்கும் இந்த மாதிரி நண்பர்கள் இருந்தால் வாழும்போதே சொர்க்கம் தான் 🤗🥹', 'Happy birthday🎂🎂🎂', 'Repeat mode❤', 'Super 🎉🎉', 'Enne kuttuvake Anna ungalude e company groupil l am from kerala 🙋🏻\u200d♂️']",Sunday,1209.0,452,"['வானத்துல', 'Cake', 'வெட்றோம்', '🥳🤩', '|', 'Sri', 'Lanka', 'EP01', '|', 'Vj', 'Siddhu', 'Vlogs']",0.5666666666666667,positive
dbsv8HPT2Ww,Vj Siddhu Vlogs,Srilanka சம்பவம் loading 🔥🤩 | Vj Siddhu Vlogs,"For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #srilankaseries #srilanka 

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,srilanka,SriLanka,Srilanka series,srilankha vlogs,vj siddhu srilankha series,vj siddhu srilankha vlog,harshath khan,vj sidhhu,srilanka series vj siddhu,srilanka series vlog,Srilanka vlog,Vj siddhu srilanka vlog",2024-02-09 09:30:10+00:00,1471521,143372,0,2937,PT2M9S,hd,False,"['1:32', '1:31', 'lots of love from srilanka anna 🥰🥰🥰🥰🥰🥰🥰', 'Anna , list la epi 7 miss aakithu', '❤', '🥰🥰🥰🥰🥰 sidhu Naa ,love from Oman ❤️❤️❤️❤️❤️', 'Keerthana kaaliyappan yarochu irukkinga la', 'Heart Touching Line..', 'Semma line siddhu 🎉 othukivittudu poide irukanum', 'Editing fire 🔥🔥🔥🔥 99']",Friday,129.0,453,"['Srilanka', 'சம்பவம்', 'loading', '🔥🤩', '|', 'Vj', 'Siddhu', 'Vlogs']",0.5,positive
3q6-_eROVDA,Vj Siddhu Vlogs,"Wheel chips-ம், Manikandan tips-ம் 🤙🏻🥳| Ft. Manikandan | Vj Siddhu Vlogs","For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #lovermovie #manikandan #mottamaadyparty

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","Vj Siddhu Vlogs,Vj Siddhu Vlogs Youtube channel,Vj Siddhu Vlogs channel,Siddhu,Siddhu vlogs,Siddhu channel,Vj Siddhu channel,Vj Siddhu,Siddhu latest videos,Vj Siddhu Vlogs latest,Vlogs,Vlog,fun panrom vlogs,sidhu vlogs,siddhu vlogs,vj siddhu prank,instagram series,instagram fake id,siddhu and harshath,siddhu recent video,lovers movie,lovers movie review,motta maadi party,mota maady party siddhu,siddhu video,lover movie,lover movie review",2024-02-07 12:30:09+00:00,3090721,190190,0,2663,PT29M38S,hd,False,"['Yenakku ipaium lover movie than annae nelama', 'End 😂😂😂🎉', '29:08 sirippu😂❤', 'Brown Frank Harris Elizabeth Johnson John', 'Premier tissue dappa 😂😂😂', '23.22  kochin aneefa ❤❤🔥🔥🔥', 'Anna simple sarath mottamadi party kupudiga', 'Fun a 🎉🎉🎉🎉', 'adutha motai madi parti eppa thalaiva ? neria padam release aaguthu ...', '3:43 true words 🙌🏻🥹']",Wednesday,1778.0,441,"['Wheel', 'chips-ம்,', 'Manikandan', 'tips-ம்', '🤙🏻🥳|', 'Ft.', 'Manikandan', '|', 'Vj', 'Siddhu', 'Vlogs']",0.21666666666666665,positive
